decoy_name	decoy_chr	decoy_start	decoy_end	decoy_strand	decoy_score	exon_chr	exon_start	exon_end	exon_strand	gene_id	gene_name	transcript_id	exon_number	overlap_length	strand_match
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569380	+	ENSG00000105700.12	KXD1	ENST00000916837.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569382	+	ENSG00000105700.12	KXD1	ENST00000859407.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569369	+	ENSG00000105700.12	KXD1	ENST00000916839.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569371	+	ENSG00000105700.12	KXD1	ENST00000859408.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000916841.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000916840.1	5	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000859409.1	5	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000859410.1	4	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569371	+	ENSG00000105700.12	KXD1	ENST00000859411.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000859412.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569365	+	ENSG00000105700.12	KXD1	ENST00000970588.1	7	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569371	+	ENSG00000105700.12	KXD1	ENST00000859415.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000859413.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569371	+	ENSG00000105700.12	KXD1	ENST00000970587.1	7	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000859414.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000859416.1	5	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000859419.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000222307.9	5	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000859418.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000916842.1	7	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000859417.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569372	+	ENSG00000105700.12	KXD1	ENST00000970589.1	7	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569310	+	ENSG00000105700.12	KXD1	ENST00000601630.5	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569363	+	ENSG00000105700.12	KXD1	ENST00000970592.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569366	+	ENSG00000105700.12	KXD1	ENST00000859422.1	7	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000859420.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000970590.1	5	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000859421.1	7	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000970591.1	7	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568830	18569297	+	ENSG00000105700.12	KXD1	ENST00000595073.5	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569371	+	ENSG00000105700.12	KXD1	ENST00000859423.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568830	18569091	+	ENSG00000105700.12	KXD1	ENST00000600654.5	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000916843.1	6	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569052	+	ENSG00000105700.12	KXD1	ENST00000970593.1	6	34	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000602094.5	5	49	FALSE
AC005253.4_18569042	chr19	18569019	18569067	-	0.000489	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000916844.1	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569379	+	ENSG00000105700.12	KXD1	ENST00000916832.1	4	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000916833.1	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000916834.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000916835.1	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569387	+	ENSG00000105700.12	KXD1	ENST00000539106.5	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569387	+	ENSG00000105700.12	KXD1	ENST00000540691.5	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569386	+	ENSG00000105700.12	KXD1	ENST00000859406.1	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000916836.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000916838.1	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569380	+	ENSG00000105700.12	KXD1	ENST00000916837.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569382	+	ENSG00000105700.12	KXD1	ENST00000859407.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569369	+	ENSG00000105700.12	KXD1	ENST00000916839.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569371	+	ENSG00000105700.12	KXD1	ENST00000859408.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000916841.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000916840.1	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000859409.1	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000859410.1	4	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569371	+	ENSG00000105700.12	KXD1	ENST00000859411.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000859412.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569365	+	ENSG00000105700.12	KXD1	ENST00000970588.1	7	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569371	+	ENSG00000105700.12	KXD1	ENST00000859415.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000859413.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569371	+	ENSG00000105700.12	KXD1	ENST00000970587.1	7	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000859414.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000859416.1	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000859419.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000222307.9	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000859418.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000916842.1	7	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000859417.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569372	+	ENSG00000105700.12	KXD1	ENST00000970589.1	7	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569310	+	ENSG00000105700.12	KXD1	ENST00000601630.5	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569363	+	ENSG00000105700.12	KXD1	ENST00000970592.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569366	+	ENSG00000105700.12	KXD1	ENST00000859422.1	7	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000859420.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000970590.1	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000859421.1	7	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569374	+	ENSG00000105700.12	KXD1	ENST00000970591.1	7	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568830	18569297	+	ENSG00000105700.12	KXD1	ENST00000595073.5	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569371	+	ENSG00000105700.12	KXD1	ENST00000859423.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568830	18569091	+	ENSG00000105700.12	KXD1	ENST00000600654.5	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000916843.1	6	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569052	+	ENSG00000105700.12	KXD1	ENST00000970593.1	6	24	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569378	+	ENSG00000105700.12	KXD1	ENST00000602094.5	5	49	FALSE
AC005253.4_18569052	chr19	18569029	18569077	-	0.002379	chr19	18568402	18569381	+	ENSG00000105700.12	KXD1	ENST00000916844.1	5	49	FALSE
LINC00664_21490214	chr19	21490191	21490239	+	0.613523	chr19	21490028	21490348	-	ENSG00000309707.1	ENSG00000309707	ENST00000843228.1	2	49	FALSE
LINC00664_21490218	chr19	21490195	21490243	+	0.005958	chr19	21490028	21490348	-	ENSG00000309707.1	ENSG00000309707	ENST00000843228.1	2	49	FALSE
LINC00664_21495959	chr19	21495936	21495984	+	0.026502	chr19	21495754	21496032	-	ENSG00000307996.1	ENSG00000307996	ENST00000830346.1	2	49	FALSE
CTD-2540B15.11_33300719	chr19	33300696	33300744	+	0.000728	chr19	33299934	33302534	-	ENSG00000245848.3	CEBPA	ENST00000498907.3	1	49	FALSE
CTD-2540B15.11_33300735	chr19	33300712	33300760	+	0.000357	chr19	33299934	33302534	-	ENSG00000245848.3	CEBPA	ENST00000498907.3	1	49	FALSE
CTD-2540B15.7_33302098	chr19	33302075	33302123	+	0.000335	chr19	33299934	33302534	-	ENSG00000245848.3	CEBPA	ENST00000498907.3	1	49	FALSE
AC002115.9_35610643	chr19	35610620	35610668	-	0.297021	chr19	35610423	35610750	+	ENSG00000306547.1	ENSG00000306547	ENST00000819306.1	2	49	FALSE
AC002398.11_35748872	chr19	35748849	35748897	-	0.368253	chr19	35748785	35749010	+	ENSG00000267796.9	LIN37	ENST00000587751.1	1	49	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000589146.5	4	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000628018.2	9	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000628306.2	8	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000959930.1	7	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000959931.1	9	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000246533.8	9	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000856038.1	9	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000940675.1	9	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000959932.1	6	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000959933.1	9	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000587718.5	9	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000590874.5	8	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000959934.1	9	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000588815.5	9	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000940676.1	9	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000940677.1	8	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000588780.5	8	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146290	+	ENSG00000126247.12	CAPNS1	ENST00000590049.5	8	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146228	+	ENSG00000126247.12	CAPNS1	ENST00000592354.5	8	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146279	+	ENSG00000126247.12	CAPNS1	ENST00000586963.1	8	2	FALSE
AD001527.7_36146172	chr19	36146149	36146197	-	0.011255	chr19	36146196	36146312	+	ENSG00000126247.12	CAPNS1	ENST00000589162.1	3	2	FALSE
SIPA1L3_38142316	chr19	38142293	38142341	+	0.191943	chr19	38142187	38142410	-	ENSG00000297279.1	ENSG00000297279	ENST00000746764.1	2	49	FALSE
ECH1_38822964	chr19	38822941	38822989	-	0.012353	chr19	38822985	38823223	+	ENSG00000268756.2	ENSG00000268756	ENST00000594558.1	2	5	FALSE
ECH1_38822964	chr19	38822941	38822989	-	0.012353	chr19	38822843	38823397	+	ENSG00000268756.2	ENSG00000268756	ENST00000834028.1	1	49	FALSE
CTC-360G5.6_38871258	chr19	38871235	38871283	+	0.04308	chr19	38871078	38871870	-	ENSG00000187994.14	RINL	ENST00000589111.5	4	49	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443855	40444104	-	ENSG00000167565.15	SERTAD3	ENST00000921118.1	1	11	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443196	40444062	-	ENSG00000167565.15	SERTAD3	ENST00000865356.1	1	49	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443855	40444086	-	ENSG00000167565.15	SERTAD3	ENST00000921122.1	1	11	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443855	40444059	-	ENSG00000167565.15	SERTAD3	ENST00000921126.1	1	11	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443710	40444062	-	ENSG00000167565.15	SERTAD3	ENST00000921125.1	1	49	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443855	40444068	-	ENSG00000167565.15	SERTAD3	ENST00000921124.1	1	11	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443855	40444104	-	ENSG00000167565.15	SERTAD3	ENST00000921119.1	1	11	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40442323	40444312	-	ENSG00000167565.15	SERTAD3	ENST00000865355.1	1	49	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443710	40443880	-	ENSG00000167565.15	SERTAD3	ENST00000865357.1	1	49	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443196	40444104	-	ENSG00000167565.15	SERTAD3	ENST00000921120.1	1	49	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443710	40444097	-	ENSG00000167565.15	SERTAD3	ENST00000921121.1	1	49	FALSE
CTC-492K19.4_40443840	chr19	40443817	40443865	+	0.000246	chr19	40443855	40444062	-	ENSG00000167565.15	SERTAD3	ENST00000599706.1	1	11	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443855	40444104	-	ENSG00000167565.15	SERTAD3	ENST00000921118.1	1	17	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443196	40444062	-	ENSG00000167565.15	SERTAD3	ENST00000865356.1	1	49	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443855	40444086	-	ENSG00000167565.15	SERTAD3	ENST00000921122.1	1	17	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443855	40444059	-	ENSG00000167565.15	SERTAD3	ENST00000921126.1	1	17	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443710	40444062	-	ENSG00000167565.15	SERTAD3	ENST00000921125.1	1	49	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443855	40444068	-	ENSG00000167565.15	SERTAD3	ENST00000921124.1	1	17	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443855	40444104	-	ENSG00000167565.15	SERTAD3	ENST00000921119.1	1	17	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40442323	40444312	-	ENSG00000167565.15	SERTAD3	ENST00000865355.1	1	49	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443710	40443880	-	ENSG00000167565.15	SERTAD3	ENST00000865357.1	1	49	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443196	40444104	-	ENSG00000167565.15	SERTAD3	ENST00000921120.1	1	49	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443710	40444097	-	ENSG00000167565.15	SERTAD3	ENST00000921121.1	1	49	FALSE
CTC-492K19.4_40443846	chr19	40443823	40443871	+	0.000286	chr19	40443855	40444062	-	ENSG00000167565.15	SERTAD3	ENST00000599706.1	1	17	FALSE
CTC-492K19.4_40444176	chr19	40444153	40444201	+	0.00137	chr19	40442323	40444312	-	ENSG00000167565.15	SERTAD3	ENST00000865355.1	1	49	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40444215	40444361	-	ENSG00000167565.15	SERTAD3	ENST00000865349.1	1	36	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40442323	40444312	-	ENSG00000167565.15	SERTAD3	ENST00000865355.1	1	49	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40444215	40444334	-	ENSG00000167565.15	SERTAD3	ENST00000946969.1	1	36	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40444215	40444335	-	ENSG00000167565.15	SERTAD3	ENST00000322354.4	1	36	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40444215	40444335	-	ENSG00000167565.15	SERTAD3	ENST00000865351.1	1	36	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40444215	40444335	-	ENSG00000167565.15	SERTAD3	ENST00000865352.1	1	36	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40444215	40444335	-	ENSG00000167565.15	SERTAD3	ENST00000865353.1	1	36	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40444208	40444335	-	ENSG00000167565.15	SERTAD3	ENST00000921117.1	1	43	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40444215	40444347	-	ENSG00000167565.15	SERTAD3	ENST00000865350.1	1	36	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40444215	40444315	-	ENSG00000167565.15	SERTAD3	ENST00000865354.1	1	36	FALSE
CTC-492K19.4_40444225	chr19	40444202	40444250	+	0.157917	chr19	40444215	40444275	-	ENSG00000167565.15	SERTAD3	ENST00000596456.1	1	36	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40444215	40444361	-	ENSG00000167565.15	SERTAD3	ENST00000865349.1	1	37	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40442323	40444312	-	ENSG00000167565.15	SERTAD3	ENST00000865355.1	1	49	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40444215	40444334	-	ENSG00000167565.15	SERTAD3	ENST00000946969.1	1	37	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40444215	40444335	-	ENSG00000167565.15	SERTAD3	ENST00000322354.4	1	37	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40444215	40444335	-	ENSG00000167565.15	SERTAD3	ENST00000865351.1	1	37	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40444215	40444335	-	ENSG00000167565.15	SERTAD3	ENST00000865352.1	1	37	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40444215	40444335	-	ENSG00000167565.15	SERTAD3	ENST00000865353.1	1	37	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40444208	40444335	-	ENSG00000167565.15	SERTAD3	ENST00000921117.1	1	44	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40444215	40444347	-	ENSG00000167565.15	SERTAD3	ENST00000865350.1	1	37	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40444215	40444315	-	ENSG00000167565.15	SERTAD3	ENST00000865354.1	1	37	FALSE
CTC-492K19.4_40444226	chr19	40444203	40444251	+	0.000215	chr19	40444215	40444275	-	ENSG00000167565.15	SERTAD3	ENST00000596456.1	1	37	FALSE
SNRPA_40751567	chr19	40751544	40751592	+	0.000532	chr19	40751393	40751803	-	ENSG00000188493.16	ACTMAP	ENST00000862156.1	1	49	FALSE
SNRPA_40751567	chr19	40751544	40751592	+	0.000532	chr19	40751393	40751553	-	ENSG00000188493.16	ACTMAP	ENST00000596809.5	1	10	FALSE
PRR19_42302704	chr19	42302681	42302729	+	0.001302	chr19	42302232	42302791	-	ENSG00000079462.9	PAFAH1B3	ENST00000916656.1	1	49	FALSE
PRR19_42302704	chr19	42302681	42302729	+	0.001302	chr19	42302437	42302777	-	ENSG00000079462.9	PAFAH1B3	ENST00000538771.5	1	49	FALSE
PRR19_42302704	chr19	42302681	42302729	+	0.001302	chr19	42302675	42302700	-	ENSG00000079462.9	PAFAH1B3	ENST00000877854.1	1	20	FALSE
PRR19_42302704	chr19	42302681	42302729	+	0.001302	chr19	42302699	42302770	-	ENSG00000079462.9	PAFAH1B3	ENST00000595530.5	1	31	FALSE
PRR19_42302704	chr19	42302681	42302729	+	0.001302	chr19	42302699	42302728	-	ENSG00000079462.9	PAFAH1B3	ENST00000596265.5	1	30	FALSE
PRR19_42302704	chr19	42302681	42302729	+	0.001302	chr19	42302437	42302777	-	ENSG00000079462.9	PAFAH1B3	ENST00000601865.5	1	49	FALSE
CTC-490G23.4_43361478	chr19	43361455	43361503	-	0.461013	chr19	43361445	43361579	+	ENSG00000204936.11	CD177	ENST00000878424.1	8	49	FALSE
CTC-490G23.4_43361478	chr19	43361455	43361503	-	0.461013	chr19	43361445	43361579	+	ENSG00000204936.11	CD177	ENST00000878423.1	8	49	FALSE
