MAF_file	mean_phylop	max_phylop	fraction_constrained	fraction_constrained_p01	sum_positive_phylop	n_sites_ge_300	fraction_sites_ge_300
C20orf194_3267365	180.2992857381429	321.801	0.7777221108884436	0.7777221108884436	1477590.364	4631	0.7733800935203741
C20orf194_3287163	64.12679778672032	321.801	0.6039570757880617	0.6039570757880617	1127400.5640000002	3580	0.6002682763246143
C20orf194_3297843	0.4518302207130731	3.814	0.1154499151103565	0.0780984719864176	768.5630000000001	0	0.0
C20orf194_3341447	124.87180255183412	321.801	0.7036682615629984	0.7036682615629984	687228.9339999999	2112	0.6736842105263158
C20orf194_3381022	-14.080302995169085	321.801	0.4821256038647343	0.4821256038647343	788183.306	2493	0.4817391304347826
C20orf194_3381678	30.20326679649464	321.801	0.4566699123661148	0.4566699123661148	147759.77499999997	469	0.4566699123661148
CRNKL1_20038825	8.506281809613572	321.801	0.2874646559849199	0.2874646559849199	87950.25099999999	259	0.2441093308199811
CRNKL1_20046815	160.44616491375683	321.801	0.7547328565418595	0.7547328565418595	561542.049	1764	0.7421119057635676
FERMT1_6089352	60.18364878950908	321.801	0.5707800941492939	0.5707800941492939	1034851.922	3196	0.5373234700739744
GPCPD1_5573491	-79.55916733173714	323.306	0.4647512636339452	0.4647512636339452	317007.154	623	0.1657355679702048
HSPA12B_3751388	46.78737037037037	321.801	0.5726495726495726	0.5726495726495726	63898.649000000005	165	0.235042735042735
MCM8_5952804	76.84626446280991	321.801	0.6271808999081726	0.6271808999081726	426068.9559999999	1366	0.6271808999081726
MCM8_5970643	11.150673060156931	321.403	0.1729148503342051	0.1729148503342051	171145.59100000004	508	0.1476315024702121
MKKS_10409633	46.45598352941176	321.801	0.712156862745098	0.712156862745098	422262.341	705	0.1843137254901961
NAA20_20022987	76.01041690962099	322.528	0.4693877551020408	0.4693877551020408	373906.318	1158	0.4220116618075801
PCSK2_17454163	86.98944837284051	321.801	0.6713539574126155	0.6713539574126155	442300.98900000006	1275	0.5122539172358377
PLCB4_9390887	91.91452100293064	321.801	0.6711169000325626	0.6711169000325626	575731.558	1829	0.5955714750895473
PLCB4_9404287	21.58905945525293	321.801	0.5377431906614786	0.5377431906614786	1093387.458	3455	0.5377431906614786
PTPRA_3018086	34.58462990654206	321.801	0.6959501557632399	0.6959501557632399	96357.61800000002	200	0.1246105919003115
PTPRA_3035480	16.691533409844435	321.801	0.7638357561846467	0.7638357561846467	711842.587	389	0.0496046926804386
RNF24_3947559	0.1435752325954443	3.159	0.0442733397497593	0.0301572024382419	1226.9719999999998	0	0.0
RRBP1_17615692	126.62481616161617	321.801	0.703030303030303	0.703030303030303	109541.311	348	0.703030303030303
RRBP1_17621208	10.590256302521006	321.801	0.4635854341736695	0.4635854341736695	61534.36	130	0.1820728291316526
RRBP1_17625691	85.07344522776572	321.801	0.6046637744034707	0.6046637744034707	343058.654	1084	0.5878524945770065
SLC23A2_4858191	-8.324406321575811	321.801	0.4910673385249656	0.4910673385249656	328246.657	1008	0.461749885478699
SLC23A2_4862400	60.21485461441216	321.801	0.6030341340075853	0.6030341340075853	147871.165	466	0.5891276864728192
SNRPB2_16739229	48.78354174884944	321.801	0.5805391190006575	0.5805391190006575	277593.372	883	0.5805391190006575
TRMT6_5944327	73.0107876923077	321.801	0.62	0.62	126450.60199999998	402	0.6184615384615385
XRN2_21332224	20.34718494623656	321.616	0.1784946236559139	0.1784946236559139	22060.416	70	0.1505376344086021
XRN2_21359959	21.153501683937822	321.801	0.4348445595854922	0.4348445595854922	366603.304	926	0.1199481865284974
XRN2_21387370	145.67065623678644	321.801	0.7340380549682876	0.7340380549682876	546606.743	1736	0.7340380549682876
ACSS1_25012741	28.02456930693069	321.616	0.1485148514851485	0.1485148514851485	9420.688	30	0.1485148514851485
ACTR5_38750392	29.81448341708541	321.801	0.5522613065326634	0.5522613065326634	345651.085	1099	0.5522613065326634
CBFA2T2_33607598	1.2245954067920848	321.801	0.3640361592963596	0.3640361592963596	165372.513	76	0.0185682873198143
CHD6_41453953	20.75158417508417	321.801	0.5549943883277216	0.5549943883277216	229750.181	696	0.3905723905723905
CHD6_41490109	-36.15757802816901	321.801	0.4591549295774648	0.4591549295774648	229335.74	684	0.3853521126760563
CHD6_41494670	146.33386772187674	321.801	0.7425098925946862	0.7425098925946862	801708.8799999999	2532	0.7156585641605426
CHMP4B_33852007	-55.49127862939584	321.801	0.4147880973850316	0.4147880973850316	142150.67599999998	446	0.4021641118124436
CTNNBL1_37765119	-2.787739101976699	321.5	0.5354103940306323	0.5354103940306323	448164.962	271	0.0354758476240345
DHX35_39004826	27.17950363714164	321.801	0.6354300385109114	0.6354300385109114	309733.114	735	0.3145057766367137
DHX35_39018157	58.852415070564525	321.801	0.5670362903225806	0.5670362903225806	675341.504	2072	0.5221774193548387
EIF2S2_34104310	74.3844914893617	321.801	0.5234042553191489	0.5234042553191489	206773.305	611	0.4333333333333333
EPB41L1_36184675	-11.916318562456386	321.801	0.4487090020935101	0.4487090020935101	171931.853	193	0.067341242149337
EPB41L1_36185645	-9.788311340206183	321.801	0.528659793814433	0.528659793814433	126238.18500000004	102	0.042061855670103
ERGIC3_35547585	6.917731397459165	321.801	0.4918330308529945	0.4918330308529945	66254.87	90	0.0816696914700544
GINS1_25416073	103.09232437275983	321.801	0.6690561529271206	0.6690561529271206	700479.152	2240	0.6690561529271206
HCK_32084312	-1.6725406824146989	321.801	0.3044619422572178	0.3044619422572178	28119.571000000004	81	0.2125984251968504
HCK_32091299	68.71356978931527	321.801	0.5739277652370203	0.5739277652370203	909607.904	2788	0.5244544770504138
HCK_32101212	6.886353070175438	321.801	0.6105263157894737	0.6105263157894737	281253.597	651	0.2855263157894737
IFT52_43605608	-21.54299376982329	321.801	0.4690756683280471	0.4690756683280471	1316522.28	4141	0.4690756683280471
IFT52_43638033	91.78982011678282	321.5	0.9604445281597288	0.9604445281597288	549397.111	69	0.0129967978903748
ITCH_34438691	185.20729531442663	321.801	0.7946979038224414	0.7946979038224414	407346.289	1289	0.7946979038224414
ITCH_34478299	102.75752355460384	321.801	0.6911134903640257	0.6911134903640257	339695.059	1073	0.5744111349036403
L3MBTL1_43514844	-0.0287613293051359	2.837	0.0513595166163142	0.0060422960725075	117.876	0	0.0
LPIN3_41352312	73.45649999999999	321.616	0.6333333333333333	0.6333333333333333	17884.674	54	0.36
MAPRE1_32839200	62.69259210966232	321.801	0.6024740889334671	0.6024740889334671	351973.644	753	0.2517552657973921
MMP24_35247133	-43.54967617148554	321.801	0.5134596211365903	0.5134596211365903	496838.665	1066	0.2125623130608175
MYBL2_43700454	94.62622602201256	321.801	0.6584119496855346	0.6584119496855346	515058.888	1564	0.6147798742138365
NCOA6_34728848	0.1117771428571428	4.177	0.028	0.0184761904761904	1886.82	0	0.0
NDRG3_36671109	39.015440459679006	321.801	0.5599365959976224	0.5599365959976224	873703.3060000001	2651	0.525262532197345
RALGAPB_38553502	33.96459044493071	321.801	0.5598103574033552	0.5598103574033552	468448.801	1448	0.5280816921954777
RALGAPB_38554596	13.89808895066018	321.801	0.5355570998378504	0.5355570998378504	685323.4110000001	2106	0.4878387769284225
RBL1_37036039	54.20873998312948	321.625	0.5873049346267398	0.5873049346267398	485696.258	914	0.1927456769295656
RBL1_37043846	-19.211335983585546	321.801	0.4734547319825596	0.4734547319825596	584238.951	1841	0.4721723518850987
REM1_31477112	68.88351007887817	321.801	0.6126205083260298	0.6126205083260298	216808.80700000003	577	0.5056967572304996
RPRD1B_38034279	148.12309215229214	321.801	0.755089355089355	0.755089355089355	1452265.1479999998	4527	0.7034965034965035
TOP1_41078881	0.1572215239591516	4.44	0.0608798114689709	0.0267085624509033	1127.104	0	0.0
TOP1_41081626	0.1771042168674699	3.571	0.0448795180722891	0.0225903614457831	1488.6170000000002	0	0.0
TOP1_41089341	-19.812612846788305	321.801	0.4658835291177206	0.4658835291177206	1196684.5300000005	3724	0.4653836540864783
ADA_44634741	64.57298910005589	321.801	0.6080212409167133	0.6080212409167133	1361572.061	4339	0.6063443264393515
ADNP_50896812	4.988514007628568	321.801	0.6997237932395107	0.6997237932395107	697844.343	660	0.0868078390109167
ARFGEF2_49001565	120.38578268047428	321.801	0.7005853219270599	0.7005853219270599	1441827.164	4609	0.6917304517484617
ARFGEF2_49017944	25.739209497206705	321.625	0.5558659217877095	0.5558659217877095	111418.974	153	0.1068435754189944
ATP9A_51609489	115.58134571235654	323.306	0.6772451046590142	0.6772451046590142	314565.54600000003	984	0.6644159351789332
ATP9A_51617598	-7.508593698175789	321.801	0.5049751243781094	0.5049751243781094	143474.103	434	0.3598673300165838
AURKA_56372219	12.184241306638569	321.801	0.5230066736916053	0.5230066736916053	471293.503	1489	0.5230066736916053
COL9A3_62826966	45.55650493096647	318.32	0.2011834319526627	0.2011834319526627	31586.754	102	0.2011834319526627
COL9A3_62838497	-0.333971579643095	321.616	0.4970257766027759	0.4970257766027759	91498.38	59	0.0389953734302709
CSE1L_49084878	-19.871695088044483	321.801	0.3345690454124189	0.3345690454124189	76748.98	190	0.1760889712696941
CSE1L_49096070	22.7097197092084	321.801	0.2875605815831987	0.2875605815831987	106038.002	317	0.2560581583198708
DDX27_49239694	-22.24246965699209	321.801	0.4406332453825857	0.4406332453825857	369965.181	1168	0.4402563136072371
LAMA5_62328653	31.528983838383837	321.801	0.5313131313131313	0.5313131313131313	44010.313	119	0.2404040404040404
LSM14B_62133706	-5.536134860050891	321.801	0.4961832061068702	0.4961832061068702	69079.457	144	0.183206106870229
MRGBP_62798947	68.05237283950616	321.801	0.6123456790123457	0.6123456790123457	77473.34599999999	248	0.6123456790123457
MYBL2_43710809	5.491605384110309	321.801	0.5318450426789232	0.5318450426789232	95886.021	53	0.0347997373604727
NCOA3_47638842	130.0243560090703	321.801	0.7142857142857143	0.7142857142857143	285078.19	887	0.6704459561602418
NCOA3_47646804	0.1462508878211806	321.801	0.5055358261959474	0.5055358261959474	761497.946	2420	0.5055358261959474
NPEPL1_58703070	18.136338116444	321.801	0.5340590466765628	0.5340590466765628	974742.538	2251	0.3712683490021441
PCIF1_45946983	19.49694269340974	321.801	0.2349570200573066	0.2349570200573066	38650.725000000006	101	0.1446991404011461
PREX1_48640380	64.5801399662732	321.801	0.6176222596964587	0.6176222596964587	437128.242	1385	0.5838954468802698
PREX1_48676998	8.790498119122253	321.801	0.5178683385579937	0.5178683385579937	495832.342	1061	0.3326018808777429
PREX1_48684622	3.5859144204851767	321.801	0.4254716981132075	0.4254716981132075	908956.773	2738	0.3690026954177897
PREX1_48706198	-15.286964801927194	321.801	0.5333244111349036	0.5333244111349036	414256.909	273	0.0365364025695931
PTPN1_50581229	-3.0998524945770063	318.798	0.2039045553145336	0.2039045553145336	7935.650999999999	19	0.0137382501807664
RTEL1_63689402	48.38882051282052	321.801	0.5897435897435898	0.5897435897435898	60543.857	150	0.3205128205128205
SLC13A3_46572183	1.3547047731925443	321.801	0.5021010666953992	0.5021010666953992	1462599.815	4637	0.4996228854649283
SLC9A8_49854434	-6.968422993960312	321.801	0.5323554788610871	0.5323554788610871	287776.106	148	0.0319240724762726
SPO11_57332183	33.215907801418446	321.801	0.5594956658786446	0.5594956658786446	129541.068	275	0.2167060677698975
SPO11_57335678	3.744159779614324	321.616	0.1349862258953168	0.1349862258953168	14299.192	43	0.1184573002754821
SPO11_57343310	62.09046243739567	321.683	0.7095158597662772	0.7095158597662772	68475.72	123	0.2053422370617696
SRMS_63541797	9.543004680187195	321.801	0.5226209048361935	0.5226209048361935	102338.908	319	0.4976599063962558
SS18L1_62174770	-28.999685289042283	321.801	0.4596635030198447	0.4596635030198447	670655.081	2131	0.4596635030198447
STMN3_63642395	4.766821221864944	321.801	0.5048231511254019	0.5048231511254019	247507.601	780	0.5016077170418006
STX16_58675522	73.46305633255633	321.801	0.608003108003108	0.608003108003108	442216.829	1128	0.4382284382284382
SULF2_47658852	30.9535788964182	321.801	0.5227492739593417	0.5227492739593417	107967.834	246	0.2381413359148112
SULF2_47664584	-16.84854422382671	321.801	0.5144404332129964	0.5144404332129964	139590.231	381	0.3438628158844765
TFAP2C_56637389	89.06876119402985	321.801	0.5904850746268657	0.5904850746268657	187069.49700000003	574	0.5354477611940298
UBE2C_45813410	147.42871312584575	321.801	0.699594046008119	0.699594046008119	150946.729	467	0.631935047361299
ZNFX1_49256499	42.20641645408164	321.801	0.5886479591836735	0.5886479591836735	243749.034	762	0.485969387755102
ABCG1_42287591	-18.89146023601847	321.616	0.2878399179066188	0.2878399179066188	68140.486	140	0.0718317085684966
ADARB1_45181231	50.719363341067286	321.801	0.7002320185614849	0.7002320185614849	183150.249	116	0.0538283062645011
BACE2_41245416	19.79324078431372	321.801	0.5376470588235294	0.5376470588235294	419152.612	1104	0.4329411764705882
BRWD1_39230240	120.0942641775273	321.801	0.705530116238112	0.705530116238112	603238.906	1885	0.6639661852765059
C21orf91_17796171	-5.228048148148147	321.616	0.0654320987654321	0.0654320987654321	16652.601000000002	53	0.0654320987654321
C2CD2_41910338	98.25799896800828	321.801	0.6615067079463365	0.6615067079463365	601241.173	1923	0.6615067079463365
C2CD2_41917481	29.270167002012077	321.625	0.4929577464788732	0.4929577464788732	305075.005	581	0.1670020120724346
C2CD2_41918335	149.50837826685006	321.801	0.7386519944979367	0.7386519944979367	165316.317	517	0.7111416781292985
CHAF1B_36408540	255.54174533954728	321.801	0.9109520639147805	0.9109520639147805	1704099.179	5369	0.8936418109187749
DIP2A_46535844	20.14298064516129	321.625	0.5802656546489564	0.5802656546489564	181621.018	115	0.0436432637571157
DONSON_33581539	71.99553916211293	321.801	0.6174863387978142	0.6174863387978142	103204.002	275	0.5009107468123861
DOPEY2_36266530	-39.27136938224551	321.801	0.4473558837541686	0.4473558837541686	856691.03	1798	0.2855327933936795
DSCAM_40042711	69.9638995342648	321.801	0.6600133067198936	0.6600133067198936	231829.728	719	0.4783765801729873
DSCAM_40086259	9.633706586826346	321.801	0.5355954757152362	0.5355954757152362	210082.594	605	0.4025282767797737
DYRK1A_37491018	16.4700557648832	321.801	0.5723436322532027	0.5723436322532027	353511.32300000003	1059	0.3990203466465712
GABPA_25760450	-68.4574812173086	321.801	0.3982406086543034	0.3982406086543034	447560.786	1417	0.3368996671421778
HLCS_36759493	110.73420941704036	321.801	0.536322869955157	0.536322869955157	280856.803	718	0.3219730941704036
HSPA13_14375013	26.4949386084584	321.801	0.5463847203274216	0.5463847203274216	252273.474	800	0.5457025920873124
ITSN1_33822408	46.6661234162365	321.801	0.5823557015485687	0.5823557015485687	629664.088	1916	0.4495541999061473
ITSN1_33835034	74.8058718676123	321.801	0.6203309692671395	0.6203309692671395	413773.704	1310	0.6193853427895981
ITSN1_33867862	89.02305356483191	321.801	0.8343800024627509	0.8343800024627509	1150679.564	2035	0.2505849033370275
LSS_46194431	27.687136882129284	321.801	0.5585551330798479	0.5585551330798479	323842.424	795	0.3022813688212927
LSS_46225795	14.922375356415476	321.801	0.5065173116089613	0.5065173116089613	297763.449	524	0.1067209775967413
LTN1_28956460	27.97254649827784	321.801	0.5496555683122847	0.5496555683122847	601738.9789999999	1915	0.5496555683122847
LTN1_28982590	51.945725433526015	321.801	0.4991742361684558	0.4991742361684558	323776.302	914	0.3773740710156895
MCM3AP_46272262	4.976082061068702	321.683	0.523854961832061	0.523854961832061	141000.127	121	0.0577290076335877
MORC3_36360597	117.60245724172022	321.801	0.6920415224913494	0.6920415224913494	437702.395	1400	0.6920415224913494
MORC3_36367106	-0.1402206339341205	4.08	0.0116014087424901	0.0060078723845038	909.855	0	0.0
MORC3_36371141	178.1071748844376	321.801	0.7877503852080123	0.7877503852080123	639207.71	2045	0.7877503852080123
PAXBP1_32737041	126.05163282275711	321.801	0.7041575492341356	0.7041575492341356	504108.523	1609	0.7041575492341356
PCBP3_45905951	-42.95183657074342	321.801	0.4369304556354916	0.4369304556354916	1148980.542	3638	0.4362110311750599
PFKL_44319124	98.108515625	321.801	0.6536458333333334	0.6536458333333334	46062.74800000001	142	0.3697916666666667
PRDM15_41869919	-0.2395107947805456	1.163	0.0	0.0	643.442	0	0.0
PRDM15_41870968	-0.5132	1.001	0.0	0.0	40.396999999999984	0	0.0
PWP2_44107859	-6.876119237861094	321.616	0.018438844499078	0.018438844499078	9180.48	24	0.0147510755992624
PWP2_44114541	37.03872556390977	321.616	0.225563909774436	0.225563909774436	18883.710000000006	60	0.225563909774436
RRP1_43801721	-0.267943661971831	1.873	0.0147551978537894	0.0	237.29000000000005	0	0.0
SETD4_36046226	73.92743215031315	321.801	0.6108559498956159	0.6108559498956159	452820.92999999993	1433	0.5983298538622129
SLC37A1_42539333	86.1201184729064	321.801	0.6556650246305419	0.6556650246305419	716315.2920000001	2175	0.5357142857142857
SLC37A1_42567419	4.160307142857135	321.801	0.5114285714285715	0.5114285714285715	225334.664	715	0.5107142857142857
SYNJ1_32654436	124.3399011406844	321.801	0.7054694355074583	0.7054694355074583	740830.2249999999	2306	0.6744662181924539
SYNJ1_32665416	1.8334949152542368	321.616	0.1864406779661017	0.1864406779661017	16206.568000000005	49	0.1661016949152542
SYNJ1_32679815	72.82821661296099	321.801	0.6183315431435732	0.6183315431435732	544431.7649999999	1725	0.6176154672395274
TIAM1_31195405	18.4245203220361	321.801	0.5343461888066485	0.5343461888066485	1294796.015	4115	0.5343461888066485
TRAPPC10_44074778	85.53452773613193	321.801	0.638680659670165	0.638680659670165	133183.778	423	0.6341829085457271
TSPEAR_44527904	93.1129515503876	321.801	0.6492248062015504	0.6492248062015504	160599.39	431	0.4176356589147287
URB1_32367061	4.21055382843984	321.801	0.439838802533103	0.439838802533103	92178.848	57	0.0328151986183074
USP25_15764883	-25.470816009104706	321.801	0.3186646433990895	0.3186646433990895	206642.307	558	0.2116843702579666
USP25_15831833	39.24673527793064	321.801	0.561915244909191	0.561915244909191	319244.313	1013	0.5575123830489819
ATP6V1E1_17597546	29.247955386289444	321.625	0.4828618063112078	0.4828618063112078	319669.87700000004	619	0.1683895538628944
CABIN1_24113382	7.411798410031023	321.801	0.6350827300930714	0.6350827300930714	1054287.312	503	0.0325103412616339
CDC45_19499368	12.706920272626403	321.801	0.3593279442066888	0.3593279442066888	491871.035	1215	0.1925820256776034
CLTCL1_19188250	-24.60614527333133	321.801	0.4657203261854424	0.4657203261854424	485552.32699999993	1537	0.4642102083962549
CLTCL1_19216625	8.920503353903946	321.625	0.5130131473034613	0.5130131473034613	198451.813	319	0.0855916286557553
CLTCL1_19228199	75.54669518716578	321.801	0.6220095693779905	0.6220095693779905	687513.533	2188	0.6158176189135941
CRYBB3_25203596	148.34270918367352	321.801	0.7540816326530613	0.7540816326530613	210150.083	632	0.6448979591836734
DEPDC5_31761365	-2.7146620910546786	321.801	0.4978265843056508	0.4978265843056508	693310.8039999999	2176	0.4978265843056508
DEPDC5_31846293	103.91230147492624	321.801	0.6601769911504425	0.6601769911504425	340464.576	1063	0.6271386430678466
DEPDC5_31872502	160.9434676121119	321.801	0.7589114603296282	0.7589114603296282	621970.176	1980	0.7589114603296282
EIF4ENIF1_31440912	15.849634462151396	321.801	0.5268924302788844	0.5268924302788844	165627.702	529	0.5268924302788844
EIF4ENIF1_31456069	-18.15151861702128	321.801	0.3311170212765957	0.3311170212765957	187635.728	509	0.2256205673758865
EWSR1_29287742	46.13088407643311	321.801	0.5770700636942675	0.5770700636942675	284426.041	906	0.5770700636942675
GGT1_24604553	-0.0571982556902786	2.785	0.0197830248883216	0.0008508827908955	1315.0189999999998	0	0.0
HIRA_19409690	36.57603962179198	321.801	0.565060783430887	0.565060783430887	391252.188	1240	0.5583070688878884
HPS4_26461631	102.42697498160412	321.801	0.6385209713024282	0.6385209713024282	891081.835	2060	0.3789551140544518
LARGE1_33382624	67.63387889581479	321.801	0.6295636687444346	0.6295636687444346	411669.59	1228	0.5467497773820125
MED15_20568948	20.128413553061517	321.801	0.5365819008381872	0.5365819008381872	2380742.99	7551	0.5363688023867027
MICAL3_17890564	-23.90756204690832	321.801	0.4272921108742004	0.4272921108742004	116941.641	99	0.0422174840085287
MORC2_30928915	33.265263294117645	321.801	0.556235294117647	0.556235294117647	729602.1509999998	2303	0.5418823529411765
NF2_29637607	-4.69525259515571	321.801	0.5384948096885813	0.5384948096885813	125528.024	91	0.0393598615916955
PI4KA_20750953	7.167598425196855	321.801	0.6170365068002863	0.6170365068002863	177599.11700000003	415	0.2970651395848246
PI4KA_20765531	43.13526041666668	321.616	0.3541666666666667	0.3541666666666667	21915.549000000003	67	0.2326388888888889
PI4KA_20810796	-16.711356528971447	321.625	0.3764901580260604	0.3764901580260604	166963.649	115	0.0318824507901303
PIWIL3_24734661	20.35144030808729	321.616	0.5622593068035944	0.5622593068035944	29654.112999999998	86	0.110397946084724
PIWIL3_24749990	-0.0265258673158855	3.148	0.0304321363359707	0.0158247108947048	404.79	0	0.0
PIWIL3_24762072	-0.3321998404467491	1.49	0.0079776625448743	0.0	390.4799999999999	0	0.0
RAB36_23152992	43.581423140495865	321.801	0.5735537190082645	0.5735537190082645	108409.819	343	0.5669421487603306
SCARF2_20431676	64.21380769230768	321.616	0.5288461538461539	0.5288461538461539	17182.226	55	0.5288461538461539
SDF2L1_21642758	43.30238215102975	321.683	0.6498855835240275	0.6498855835240275	44762.334	83	0.1899313501144164
SGSM1_24866205	28.82680097945857	321.801	0.5006121616106652	0.5006121616106652	463508.563	360	0.0489729288532172
SH3BP1_37651175	-0.0975453680203045	2.551	0.0111040609137055	0.0025380710659898	629.592	0	0.0
SLC5A1_32100202	22.90737089201878	321.616	0.6587215601300108	0.6587215601300108	205797.644	70	0.025279884434814
SPECC1L_24364059	84.13355381165917	321.801	0.6390134529147982	0.6390134529147982	445596.7599999999	1425	0.6390134529147982
TBX1_19757130	64.9531528684301	321.801	0.6052902782548952	0.6052902782548952	554181.721	1762	0.6052902782548952
TRIOBP_37709585	-0.127270727393323	3.42	0.0386911342029626	0.0112757019677205	2054.568	0	0.0
TTC28_28102417	35.86173370759092	321.801	0.4805955577251647	0.4805955577251647	620163.997	1969	0.4805955577251647
ALG12_49911155	49.79322144603563	321.801	0.7369891721969961	0.7369891721969961	257288.239	167	0.0583304226336011
CHADL_41240480	64.68043934911243	321.801	0.6072485207100592	0.6072485207100592	258084.443	821	0.6072485207100592
DMC1_38521228	123.79390476190474	321.801	0.7223252937538652	0.7223252937538652	333779.08400000003	998	0.6171923314780458
EP300_41137471	-9.207883342376558	321.5	0.5572436245252306	0.5572436245252306	55440.317	64	0.0347259902333152
EP300_41144038	-19.553378450578805	321.625	0.3964381121994657	0.3964381121994657	258158.357	117	0.0208370436331255
EP300_41161089	-24.856188930282062	321.801	0.4518360830228845	0.4518360830228845	161800.62099999998	346	0.184140500266099
FBLN1_45541959	8.916027334851938	321.801	0.5216400911161732	0.5216400911161732	56194.819	104	0.1184510250569476
GRAMD4_46663501	36.75014790575916	321.801	0.5117801047120419	0.5117801047120419	79356.875	186	0.2434554973821989
MLC1_50069832	-19.11877391304349	321.801	0.48743961352657	0.48743961352657	290533.58400000003	872	0.421256038647343
MLC1_50071521	35.132459598698475	321.801	0.5658893709327549	0.5658893709327549	617357.297	1627	0.4411605206073752
MOV10L1_50148559	15.237523187291822	321.801	0.5277991288752242	0.5277991288752242	646736.51	2060	0.5277991288752242
NCAPH2_50516942	-32.07279222108496	321.801	0.3357215967246673	0.3357215967246673	50464.057	76	0.0777891504605936
PARVB_44132552	64.53355794320798	321.625	0.7244819646968534	0.7244819646968534	123979.912	135	0.1036070606293169
PHF21B_44894951	0.7506797687861296	321.625	0.4566473988439306	0.4566473988439306	157618.401	157	0.0605009633911368
PNPLA3_43936556	56.448431333064846	321.801	0.5940394683850181	0.5940394683850181	463837.8729999999	1475	0.5940394683850181
PNPLA3_43942503	32.30963293310463	321.801	0.5581046312178388	0.5581046312178388	813296.204	2602	0.5578902229845626
POLR2F_37960080	49.44709817381168	321.801	0.8517031472607175	0.8517031472607175	743361.968	249	0.0322497085869706
PPP6R2_50407018	34.28018433115711	321.801	0.6530073621336296	0.6530073621336296	516146.132	109	0.0151409918044172
PPP6R2_50432440	10.371129162092938	321.801	0.5481156238565679	0.5481156238565679	178009.799	94	0.0343944383461397
PRR5_44733323	76.59569714703731	321.801	0.5797366495976591	0.5797366495976591	386843.81000000006	1028	0.3760058522311631
SELENOO_50212683	25.15439600326265	321.801	0.5320146818923328	0.5320146818923328	814859.1270000001	2564	0.5228384991843393
SMC1B_45346787	-10.914878552971578	321.801	0.4296452901104063	0.4296452901104063	215936.771	113	0.0265445149166079
SMC1B_45367479	148.34876174210075	321.801	0.7439510389980074	0.7439510389980074	1617867.1809999996	5169	0.7356959863364646
SMC1B_45384962	-9.490229415274465	321.801	0.6515513126491647	0.6515513126491647	328577.853	478	0.1426014319809069
SREBF2_41834067	0.1374848484848485	2.698	0.089126559714795	0.0035650623885918	238.466	0	0.0
TAB1_39429213	76.61780984455959	321.801	0.6227979274611399	0.6227979274611399	374276.494	920	0.4766839378238341
TBC1D22A_46890997	40.849156554070085	321.801	0.5693378688394906	0.5693378688394906	2266271.367000001	7197	0.5693378688394906
TMEM184B_38228322	-4.434224765258212	321.801	0.1830985915492957	0.1830985915492957	181515.656	544	0.1596244131455399
TNRC6B_40271222	84.40056768424299	321.801	0.6604995374653099	0.6604995374653099	618153.75	1899	0.5855689176688251
TNRC6B_40322106	92.7670638421358	321.801	0.6442251886244922	0.6442251886244922	300629.899	933	0.5414973882762624
TRIOBP_37717160	-0.2116719281534902	3.347	0.0035378963124234	0.0014968022860253	948.9290000000002	0	0.0
TRIOBP_37756638	156.0777738791423	321.801	0.7660818713450293	0.7660818713450293	469816.871	1466	0.7144249512670565
TRIOBP_37763026	-1.0561898831488332	321.801	0.5255227552275523	0.5255227552275523	815386.0759999999	2506	0.3853013530135301
TTLL12_43171477	16.314246913580256	321.801	0.530438484461473	0.530438484461473	391926.553	1246	0.530438484461473
TUBGCP6_50241736	-1.573195765661251	321.801	0.4643271461716937	0.4643271461716937	185029.618	80	0.0232018561484918
ZC3H7B_41350095	31.42947455470738	321.801	0.5335029686174725	0.5335029686174725	198240.52	353	0.1497031382527565
ALK_29226758	-2.9678658346333844	321.801	0.1513260530421216	0.1513260530421216	48169.725	138	0.1076443057722308
APOB_21043805	-0.1893941605839416	3.245	0.0583941605839416	0.0413625304136253	139.07500000000002	0	0.0
ASAP2_9332432	39.0821806498195	321.801	0.7451263537906138	0.7451263537906138	582589.682	195	0.0281588447653429
ATAD2B_23815315	0.0630666581534925	321.801	0.1776273783680245	0.1776273783680245	410148.872	1220	0.1557910867066785
ATP6V1C2_10771361	26.42240198273104	321.801	0.5468500159897666	0.5468500159897666	522438.39199999993	1655	0.5292612727854173
CAD_27232275	22.434096273291928	321.616	0.2267080745341615	0.2267080745341615	22867.972	73	0.2267080745341615
CPSF3_9448084	58.8624058252427	321.801	0.5784250269687163	0.5784250269687163	723680.909	1958	0.4224379719525351
CPSF3_9469244	163.93239126875858	321.801	0.7648021828103684	0.7648021828103684	877667.7950000002	2803	0.7648021828103684
DNMT3A_25236737	-13.858651502145923	321.683	0.3287553648068669	0.3287553648068669	92201.935	246	0.2111587982832618
DPYSL5_26929046	-15.01125651537335	321.801	0.6456808199121523	0.6456808199121523	319374.303	416	0.1218155197657393
EFR3B_25133354	20.57997644539614	321.616	0.1434689507494646	0.1434689507494646	20918.725999999995	67	0.1434689507494646
GALNT14_30965315	21.147500577441296	321.801	0.5809059412293084	0.5809059412293084	535990.0220000001	521	0.0668548697549082
GREB1_11565388	74.26132432432432	321.801	0.7317317317317318	0.7317317317317318	427518.319	556	0.1391391391391391
GREB1_11613874	-14.077226056611089	321.801	0.4556029468786351	0.4556029468786351	136855.235	64	0.0248158200853043
